UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
SP;352010;IGARAPAVA;SECRETARIA MUNICIPAL DE SAUDE DE IGARAPAVA - UBS DR ALCIDES ANTONIO MACIEL;Sim
SP;352010;IGARAPAVA;;Não
MG;313010;IGARAPE;SECRETARIA MUNICIPAL DE SAUDE DE IGARAPE/MG;Sim
MG;313010;IGARAPÉ;;Não
SP;352020;IGARATA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DA PONTE PENSA - CS III;Sim
SP;352020;IGARATÁ;;Não
MG;313020;IGARATINGA;SECRETARIA MUNICIPAL DE SAUDE DE HOLAMBRA ;Sim
MG;313020;IGARATINGA;;Não
RJ;330187;IGUABA GRANDE;;Não
SP;352030;IGUAPE;SECRETARIA MUNICIPAL DE SAUDE DE IGUAPE - DEPARTAMENTO;Sim
SP;352030;IGUAPE;;Não
MG;313030;IGUATAMA;SECRETARIA MUNICIPAL DE SAUDE DE RIVERSUL - USF PADILHAS RIVERSUL;Sim
MG;313030;IGUATAMA;;Não
MG;313040;IJACI;;Não
SP;352042;ILHA COMPRIDA;SECRETARIA MUNICIPAL DE SAUDE DE ILHA COMPRIDA;Sim
SP;352042;ILHA COMPRIDA;;Não
SP;352044;ILHA SOLTEIRA;SECRETARIA MUNICIPAL DE SAUDE DE GUARARAPES;Sim
SP;352044;ILHA SOLTEIRA;;Não
SP;352040;ILHABELA;SECRETARIA MUNICIPAL DE SAUDE DE ILHABELA;Sim
SP;352040;ILHABELA;;Não
MG;313050;ILICINEA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPECERICA DA SERRA;Sim
MG;313050;ILICÍNEA;;Não
MG;313055;IMBÉ DE MINAS;;Não
MG;313060;INCONFIDENTES;SECRETARIA MUNICIPAL DE SAUDE DE INCONFIDENTES/MG;Sim
MG;313060;INCONFIDENTES;;Não
MG;313065;INDAIABIRA;SECRETARIA MUNICIPAL DE SAUDE DE MARIA DA FE/MG;Sim
MG;313065;INDAIABIRA;;Não
SP;352050;INDAIATUBA;SECRETARIA MUNICIPAL DE SAUDE DE INDAIATUBA - DEPARTAMENTO;Sim
SP;352050;INDAIATUBA;;Não
SP;352060;INDIANA;SECRETARIA MUNICIPAL DE SAUDE DE CRUZEIRO DA FORTALEZA/MG;Sim
SP;352060;INDIANA;;Não
MG;313070;INDIANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA DO INDAIA/MG;Sim
MG;313070;INDIANÓPOLIS;;Não
SP;352070;INDIAPORA;SECRETARIA MUNICIPAL DE SAUDE DE INDIAPORA - UBS PREFEITO JOSE OLOIVEIRA DE SOUZA;Sim
SP;352070;INDIAPORÃ;;Não
MG;313080;INGAI;SECRETARIA MUNICIPAL DE SAUDE DE NOVOHORIZONTE/MG;Sim
MG;313080;INGAÍ;;Não
MG;313090;INHAPIM;SECRETARIA MUNICIPAL DE SAUDE DE GOUVEIA/MG;Sim
MG;313090;INHAPIM;;Não
MG;313100;INHAUMA;SECRETARIA MUNICIPAL DE SAUDE DE IGARACU DO TIETE - CS DOUTOR HELIO PERACOLI JUNIOR;Sim
MG;313100;INHAÚMA;;Não
MG;313110;INIMUTABA;SECRETARIA MUNICIPAL DE SAUDE DE INIMUTABA/MG;Sim
MG;313110;INIMUTABA;;Não
SP;352080;INUBIA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ASPASIA - UBS II/ ESF ;Sim
SP;352080;INÚBIA PAULISTA;;Não
MG;313115;IPABA;;Não
MG;313120;IPANEMA;;Não
MG;313130;IPATINGA;;Não
SP;352090;IPAUSSU;SECRETARIA MUNICIPAL DE SAUDE DE IPAUSSU - CS DR FELIPPE MIGUEL;Sim
SP;352090;IPAUSSU;;Não
SP;352100;IPERO;SECRETARIA MUNICIPAL DE SAUDE DE IPERO;Sim
SP;352100;IPERÓ;;Não
SP;352110;IPEUNA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA JULIANA/MG;Sim
SP;352110;IPEÚNA;;Não
MG;313140;IPIACU;SECRETARIA MUNICIPAL DE SAUDE DE SALTO DA DIVISA/MG;Sim
MG;313140;IPIAÇU;;Não
SP;352115;IPIGUA;SECRETARIA MUNICIPAL DE SAUDE DE IPIGUA - UBS LUIS FACHIN;Sim
SP;352115;IPIGUÁ;;Não
SP;352120;IPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE IPORANGA;Sim
SP;352120;IPORANGA;;Não
SP;352130;IPUA;SECRETARIA MUNICIPAL DE SAUDE DE RIO GRANDE DA SERRA ;Sim
SP;352130;IPUÃ;;Não
MG;313150;IPUIÚNA;;Não
SP;352140;IRACEMAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE IRACEMAPOLIS;Sim
SP;352140;IRACEMÁPOLIS;;Não
MG;313160;IRAÍ DE MINAS;;Não
SP;352150;IRAPUA;SECRETARIA MUNICIPAL DE SAUDE DE ITAOCA - UBSF;Sim
SP;352150;IRAPUÃ;;Não
SP;352160;IRAPURU;SECRETARIA MUNICIPAL DE SAUDE DE IRAPURU;Sim
SP;352160;IRAPURU;;Não
ES;320265;IRUPI;;Não
SP;352170;ITABERA;SECRETARIA MUNICIPAL DE SAUDE DE ITABERA - SAUDE COLETIVA VISA VE ITABERA;Sim
SP;352170;ITABERÁ;;Não
MG;313170;ITABIRA;SECRETARIA MUNICIPAL DE SAUDE DE ITABIRA/MG;Sim
MG;313170;ITABIRA;;Não
MG;313180;ITABIRINHA;;Não
MG;313190;ITABIRITO;SECRETARIA MUNICIPAL DE SAUDE DE LARANJA DA TERRA/ES;Sim
MG;313190;ITABIRITO;;Não
RJ;330190;ITABORAÍ;;Não
MG;313200;ITACAMBIRA;SECRETARIA MUNICIPAL DE SAUDE DE ITACAMBIRA/MG;Sim
MG;313200;ITACAMBIRA;;Não
MG;313210;ITACARAMBI;SECRETARIA MUNICIPAL DE SAUDE DE NATALANDIA/MG;Sim
MG;313210;ITACARAMBI;;Não
ES;320270;ITAGUACU;SECRETARIA MUNICIPAL DE SAUDE DE CAIEIRAS - VE;Sim
ES;320270;ITAGUAÇU;;Não
RJ;330200;ITAGUAÍ;;Não
MG;313220;ITAGUARA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DE JETIBA/ES;Sim
MG;313220;ITAGUARA;;Não
SP;352180;ITAI;SECRETARIA MUNICIPAL DE SAUDE DE ITAI ;Sim
SP;352180;ITAÍ;;Não
MG;313230;ITAIPE;SECRETARIA MUNICIPAL DE SAUDE DE ITARANA/ES;Sim
MG;313230;ITAIPÉ;;Não
SP;352190;ITAJOBI;SECRETARIA MUNICIPAL DE SAUDE DE ITAJOBI - ESF DR DALILLO BISCEGLI;Sim
SP;352190;ITAJOBI;;Não
SP;352200;ITAJU;SECRETARIA MUNICIPAL DE SAUDE DE CASSIA DOS COQUEIROS - ESF;Sim
SP;352200;ITAJU;;Não
MG;313240;ITAJUBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAJUBA/MG;Sim
MG;313240;ITAJUBÁ;;Não
RJ;330205;ITALVA;;Não
MG;313250;ITAMARANDIBA;;Não
MG;313260;ITAMARATI DE MINAS;SECRETARIA MUNICIPAL DE SAUDE CORDEIROPOLIS ;Sim
MG;313260;ITAMARATI DE MINAS;;Não
MG;313270;ITAMBACURI;SECRETARIA MUNICIPAL DE SAUDE DE ITAMBACURI/MG;Sim
MG;313270;ITAMBACURI;;Não
MG;313280;ITAMBE DO MATO DENTRO;SECRETARIA MUNICIPAL DE SAUDE DE ITAMBE DO MATO DENTRO/MG;Sim
MG;313280;ITAMBÉ DO MATO DENTRO;;Não
MG;313290;ITAMOGI;SECRETARIA MUNICIPAL DE SAUDE DE ITAMOGI/MG;Sim
MG;313290;ITAMOGI;;Não
MG;313300;ITAMONTE;SECRETARIA MUNICIPAL DE SAUDE DE PATIS/MG;Sim
MG;313300;ITAMONTE;;Não
SP;352210;ITANHAEM;SECRETARIA MUNICIPAL DE SAUDE DE ITANHAEM;Sim
SP;352210;ITANHAÉM;;Não
MG;313310;ITANHANDU;SECRETARIA MUNICIPAL DE SAUDE DE ITANHANDU/MG;Sim
MG;313310;ITANHANDU;;Não
MG;313320;ITANHOMI;;Não
MG;313330;ITAOBIM;SECRETARIA MUNICIPAL DE SAUDE DE OURO FINO/MG;Sim
MG;313330;ITAOBIM;;Não
SP;352215;ITAOCA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPOS GERAIS/MG;Sim
SP;352215;ITAÓCA;;Não
RJ;330210;ITAOCARA;;Não
MG;313340;ITAPAGIPE;SECRETARIA MUNICIPAL DE SAUDE DE ITAPAGIPE/MG;Sim
MG;313340;ITAPAGIPE;;Não
MG;313350;ITAPECERICA;SECRETARIA MUNICIPAL DE SAUDE DE OURINHOS - CMI ;Sim
MG;313350;ITAPECERICA;;Não
SP;352220;ITAPECERICA DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE JACAREI;Sim
SP;352220;ITAPECERICA DA SERRA;;Não
ES;320280;ITAPEMIRIM;SECRETARIA MUNICIPAL DE SAUDE DE TURVOLANDIA/MG;Sim
ES;320280;ITAPEMIRIM;;Não
RJ;330220;ITAPERUNA;;Não
SP;352230;ITAPETININGA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPETININGA;Sim
SP;352230;ITAPETININGA;;Não
MG;313360;ITAPEVA;SECRETARIA MUNICIPAL DE SAUDE DE CAMANDUCAIA/MG;Sim
SP;352240;ITAPEVA;SECRETARIA MUNICIPAL DE SAUDE DE ALPINOPOLIS/MG;Sim
MG;313360;ITAPEVA;;Não
SP;352240;ITAPEVA;;Não
SP;352250;ITAPEVI;SECRETARIA MUNICIPAL DE SAUDE DE JOSE BONIFACIO - CS II JOSEFA TIMPORINI BRAGA;Sim
SP;352250;ITAPEVI;;Não
SP;352260;ITAPIRA;SECRETARIA MUNICIPAL DE SAUDE ITAPIRA;Sim
SP;352260;ITAPIRA;;Não
SP;352265;ITAPIRAPUA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPIRAPUA PAULISTA - UNIDADE BASICA DE SAUDE DA FAMILIA ITAPIRAPUA;Sim
SP;352265;ITAPIRAPUÃ PAULISTA;;Não
SP;352270;ITAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE ITAPOLIS;Sim
SP;352270;ITÁPOLIS;;Não
SP;352280;ITAPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE PIEDADE DE PONTE NOVA/MG;Sim
SP;352280;ITAPORANGA;;Não
SP;352290;ITAPUI;SECRETARIA MUNICIPAL DE SAUDE DE OLEO - CS DR RICARDO FRANKLIN DE MELLO;Sim
SP;352290;ITAPUÍ;;Não
SP;352300;ITAPURA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPURA - UBS II;Sim
SP;352300;ITAPURA;;Não
SP;352310;ITAQUAQUECETUBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAQUAQUECETUBA;Sim
SP;352310;ITAQUAQUECETUBA;;Não
ES;320290;ITARANA;SECRETARIA MUNICIPAL DE SAUDE DE JANUARIA/MG;Sim
ES;320290;ITARANA;;Não
SP;352320;ITARARE;SECRETARIA MUNICIPAL DE SAUDE DE ITARARE - CAIM;Sim
SP;352320;ITARARÉ;;Não
SP;352330;ITARIRI;SECRETARIA MUNICIPAL DE SAUDE DE ITAOBIM/MG;Sim
SP;352330;ITARIRI;;Não
RJ;330225;ITATIAIA;;Não
MG;313370;ITATIAIUCU;SECRETARIA MUNICIPAL DE SAUDE DE GAMELEIRAS/MG;Sim
MG;313370;ITATIAIUÇU;;Não
SP;352340;ITATIBA;SECRETARIA MUNICIPAL DE SAUDE DE ITATIBA ;Sim
SP;352340;ITATIBA;;Não
SP;352350;ITATINGA;SECRETARIA MUNICIPAL DE SAUDE DE ITATINGA - UBS PROF. DR. FIORAVANTE ALONSO DI PIERO;Sim
SP;352350;ITATINGA;;Não
MG;313375;ITAÚ DE MINAS;;Não
MG;313380;ITAUNA;SECRETARIA MUNICIPAL DE SAUDE DE SERRA DOS AIMORES/MG;Sim
MG;313380;ITAÚNA;;Não
MG;313390;ITAVERAVA;;Não
MG;313400;ITINGA;SECRETARIA MUNICIPAL DE SAUDE DE TABULEIRO/MG;Sim
MG;313400;ITINGA;;Não
SP;352360;ITIRAPINA;SECRETARIA MUNICIPAL DE SAUDE DE FERNAO - USF;Sim
SP;352360;ITIRAPINA;;Não
SP;352370;ITIRAPUA;SECRETARIA MUNICIPAL DE SAUDE DE DIVISOPOLIS/MG;Sim
SP;352370;ITIRAPUÃ;;Não
SP;352380;ITOBI;SECRETARIA MUNICIPAL DA SAUDE DE IPEUNA;Sim
SP;352380;ITOBI;;Não
SP;352390;ITU;SECRETARIA MUNICIPAL DE SAUDE DE ITU - VIGILANCIA EM SAUDE DE ITU;Sim
SP;352390;ITU;;Não
MG;313410;ITUETA;;Não
MG;313420;ITUIUTABA;SECRETARIA MUNICIPAL DE SAUDE DE ITUIUTABA/MG;Sim
MG;313420;ITUIUTABA;;Não
MG;313430;ITUMIRIM;;Não
SP;352400;ITUPEVA;SECRETARIA MUNICIPAL DE SAUDE DE ITUPEVA;Sim
SP;352400;ITUPEVA;;Não
MG;313440;ITURAMA;SECRETARIA MUNICIPAL DE SAUDE DE ITURAMA/MG;Sim
MG;313440;ITURAMA;;Não
MG;313450;ITUTINGA;SECRETARIA MUNICIPAL DE SAUDE DE ITUTINGA/MG;Sim
MG;313450;ITUTINGA;;Não
SP;352410;ITUVERAVA;SECRETARIA MUNICIPAL DE SAUDE DE ITUVERAVA - CRMF CSII DR JOSE FERREIRA TELLES;Sim
SP;352410;ITUVERAVA;;Não
ES;320300;IÚNA;;Não
SP;352420;JABORANDI;SECRETARIA MUNICIPAL DE SAUDE DE JABORANDI - ESF II OMAR PINTO NETO;Sim
SP;352420;JABORANDI;;Não
SP;352430;JABOTICABAL;SECRETARIA MUNICIPAL DE SAUDE DE LAVRINHAS;Sim
SP;352430;JABOTICABAL;;Não
MG;313460;JABOTICATUBAS;SECRETARIA MUNICIPAL DE SAUDE DE PATROCINIO PAULISTA - CS III DE PATROCINIO PAULISTA;Sim
MG;313460;JABOTICATUBAS;;Não
SP;352440;JACAREI;SECRETARIA MUNICIPAL DE SAUDE DE RIO PARANAIBA/MG;Sim
SP;352440;JACAREÍ;;Não
SP;352450;JACI;SECRETARIA MUNICIPAL DE SAUDE DE JACI - CS III;Sim
SP;352450;JACI;;Não
MG;313470;JACINTO;SECRETARIA MUNICIPAL DE SAUDE DE FELISBURGO/MG;Sim
MG;313470;JACINTO;;Não
MG;313480;JACUÍ;;Não
SP;352460;JACUPIRANGA;SECRETARIA MUNICIPAL DE SAUDE DE PLATINA - CS III DR. MILTOM GONDIN PYLES;Sim
SP;352460;JACUPIRANGA;;Não
MG;313490;JACUTINGA;SECRETARIA MUNICIPAL DE SAUDE DE JACUTINGA/MG;Sim
MG;313490;JACUTINGA;;Não
MG;313500;JAGUARACU;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DOESTE - CS III DRA SUELI APARECIDA BATISTA ROSSIGNOLO;Sim
MG;313500;JAGUARAÇU;;Não
ES;320305;JAGUARÉ;;Não
SP;352470;JAGUARIUNA;SECRETARIA MUNICIPAL DE SAUDE DE JAGUARIUNA - CRF;Sim
SP;352470;JAGUARIÚNA;;Não
MG;313505;JAIBA;SECRETARIA MUNICIPAL DE SAUDE DE JAIBA/MG;Sim
MG;313505;JAÍBA;;Não
SP;352480;JALES;SECRETARIA MUNICIPAL DE SAUDE DE JALES ;Sim
SP;352480;JALES;;Não
SP;352490;JAMBEIRO;SECRETARIA MUNICIPAL DE SAUDE DE PONTO DOS VOLANTES/MG;Sim
SP;352490;JAMBEIRO;;Não
MG;313507;JAMPRUCA;;Não
MG;313510;JANAÚBA;;Não
SP;352500;JANDIRA;SECRETARIA MUNICIPAL DE SAUDE DE JANDIRA;Sim
SP;352500;JANDIRA;;Não
MG;313520;JANUARIA;SECRETARIA MUNICIPAL DE SAUDE DE JUNDIAI;Sim
MG;313520;JANUÁRIA;;Não
MG;313530;JAPARAIBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAJU - CS III FLORENCIO CAMARGO GUIMARAES;Sim
MG;313530;JAPARAÍBA;;Não
RJ;330227;JAPERI;;Não
MG;313535;JAPONVAR;SECRETARIA MUNICIPAL DE SAUDE DE JAPONVAR/MG;Sim
MG;313535;JAPONVAR;;Não
SP;352510;JARDINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE RIO POMBA/MG;Sim
SP;352510;JARDINÓPOLIS;;Não
SP;352520;JARINU;SECRETARIA MUNICIPAL DE SAUDE DE JARINU;Sim
SP;352520;JARINU;;Não
SP;352530;JAU;SECRETARIA MUNICIPAL DE SAUDE DE JAU;Sim
SP;352530;JAÚ;;Não
MG;313540;JECEABA;SECRETARIA MUNICIPAL DE SAUDE DE JECEABA/MG;Sim
MG;313540;JECEABA;;Não
MG;313545;JENIPAPO DE MINAS;;Não
MG;313550;JEQUERI;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA/MG;Sim
MG;313550;JEQUERI;;Não
MG;313560;JEQUITAI;SECRETARIA MUNICIPAL DE SAUDE DE CAPELINHA/MG;Sim
MG;313560;JEQUITAÍ;;Não
MG;313570;JEQUITIBA;SECRETARIA MUNICIPAL DE SAUDE DE MAMONAS/MG;Sim
MG;313570;JEQUITIBÁ;;Não
MG;313580;JEQUITINHONHA;SECRETARIA MUNICIPAL DE SAUDE DE JORDANIA/MG;Sim
MG;313580;JEQUITINHONHA;;Não
SP;352540;JERIQUARA;SECRETARIA MUNICIPAL DE SAUDE DE SANDOVALINA - UBS II;Sim
SP;352540;JERIQUARA;;Não
ES;320310;JERÔNIMO MONTEIRO;;Não
MG;313590;JESUANIA;SECRETARIA MUNICIPAL DE SAUDE DE JESUANIA/MG;Sim
MG;313590;JESUÂNIA;;Não
MG;313600;JOAIMA;SECRETARIA MUNICIPAL DE SAUDE DE JACINTO/MG;Sim
MG;313600;JOAÍMA;;Não
MG;313610;JOANESIA;SECRETARIA MUNICIPAL DE SAUDE DE ITAUNA/MG;Sim
MG;313610;JOANÉSIA;;Não
SP;352550;JOANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE NATERCIA/MG;Sim
SP;352550;JOANÓPOLIS;;Não
MG;313620;JOAO MONLEVADE;SECRETARIA MUNICIPAL DE SAUDE DE JOAO MONLEVADE/MG;Sim
MG;313620;JOÃO MONLEVADE;;Não
ES;320313;JOAO NEIVA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO GARAMBEU/MG;Sim
ES;320313;JOÃO NEIVA;;Não
MG;313630;JOAO PINHEIRO;SECRETARIA MUNICIPAL DE SAUDE DE JOAO PINHEIRO/MG;Sim
MG;313630;JOÃO PINHEIRO;;Não
SP;352560;JOAO RAMALHO;SECRETARIA MUNICIPAL DE SAUDE DE CATUJI/MG;Sim
SP;352560;JOÃO RAMALHO;;Não
MG;313640;JOAQUIM FELÍCIO;;Não
MG;313650;JORDANIA;SECRETARIA MUNICIPAL DE SAUDE DE ITINGA/MG;Sim
MG;313650;JORDÂNIA;;Não
SP;352570;JOSE BONIFACIO;SECRETARIA MUNICIPAL DE SAUDE DE TIRADENTES/MG;Sim
SP;352570;JOSÉ BONIFÁCIO;;Não
MG;313652;JOSÉ GONÇALVES DE MINAS;;Não
MG;313655;JOSÉ RAYDAN;;Não
MG;313657;JOSENOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MAIRIPORA;Sim
MG;313657;JOSENÓPOLIS;;Não
MG;313665;JUATUBA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DO SAPUCAI/MG;Sim
MG;313665;JUATUBA;;Não
MG;313670;JUIZ DE FORA;;Não
SP;352580;JULIO MESQUITA;SECRETARIA MUNICIPAL DE SAUDE DE PASSOS/MG;Sim
SP;352580;JÚLIO MESQUITA;;Não
SP;352585;JUMIRIM;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DA BOA VISTA;Sim
SP;352585;JUMIRIM;;Não
SP;352590;JUNDIAI;SECRETARIA MUNICIPAL DE SAUDE DE ARACAI/MG;Sim
SP;352590;JUNDIAÍ;;Não
SP;352600;JUNQUEIROPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE JUNQUEIROPOLIS - CENTRO DE SAUDE II JUNQUEIROPOLIS;Sim
SP;352600;JUNQUEIRÓPOLIS;;Não
SP;352610;JUQUIA;SECRETARIA MUNICIPAL DE SAUDE DE JUQUIA;Sim
SP;352610;JUQUIÁ;;Não
SP;352620;JUQUITIBA;SECRETARIA MUNICIPAL DE HIGIENE E SAUDE DE JUQUITIBA;Sim
SP;352620;JUQUITIBA;;Não
MG;313680;JURAMENTO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DE MINAS/MG;Sim
MG;313680;JURAMENTO;;Não
MG;313690;JURUAIA;SECRETARIA MUNICIPAL DE SAUDE DE JOAO NEIVA/ES;Sim
MG;313690;JURUAIA;;Não
MG;313695;JUVENILIA;SECRETARIA MUNICIPAL DE SAUDE DE LIMEIRA - CMEI;Sim
MG;313695;JUVENÍLIA;;Não
MG;313700;LADAINHA;SECRETARIA MUNICIPAL DE SAUDE DE GUARDA-MOR/MG;Sim
MG;313700;LADAINHA;;Não
MG;313710;LAGAMAR;SECRETARIA MUNICIPAL DE SAUDE DE LAGAMAR/MG;Sim
MG;313710;LAGAMAR;;Não
MG;313720;LAGOA DA PRATA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA DA PRATA/MG;Sim
MG;313720;LAGOA DA PRATA;;Não
MG;313730;LAGOA DOS PATOS;SECRETARIA MUNICIPAL DE SAUDE DE RIO CLARO - CMRF VIGILANCIA EPIDEMIOLOGICA DE RIO CLARO;Sim
MG;313730;LAGOA DOS PATOS;;Não
MG;313740;LAGOA DOURADA;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE PRUDENTE;Sim
MG;313740;LAGOA DOURADA;;Não
MG;313750;LAGOA FORMOSA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA FORMOSA/MG;Sim
MG;313750;LAGOA FORMOSA;;Não
MG;313753;LAGOA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE VARGINHA/MG;Sim
MG;313753;LAGOA GRANDE;;Não
MG;313760;LAGOA SANTA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA SANTA/MG;Sim
MG;313760;LAGOA SANTA;;Não
SP;352630;LAGOINHA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOINHA - CENTRO DE SAUDE III DE LAGOINHA;Sim
SP;352630;LAGOINHA;;Não
RJ;330230;LAJE DO MURIAÉ;;Não
MG;313770;LAJINHA;;Não
MG;313780;LAMBARI;SECRETARIA MUNICIPAL DE SAUDE DE LAMBARI/MG;Sim
MG;313780;LAMBARI;;Não
MG;313790;LAMIM;;Não
ES;320316;LARANJA DA TERRA;SECRETARIA MUNICIPAL DE SAUDE DE CAPIM BRANCO/MG;Sim
ES;320316;LARANJA DA TERRA;;Não
MG;313800;LARANJAL;SECRETARIA MUNICIPAL DE SAUDE DE GUIMARANIA/MG;Sim
MG;313800;LARANJAL;;Não
SP;352640;LARANJAL PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE LARANJAL PAULISTA - CS II DR OSCAR V SAMPAIO;Sim
SP;352640;LARANJAL PAULISTA;;Não
MG;313810;LASSANCE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRA - UNIDADE INTEGRADA DE SAUDE BELARMINA TRAMONTIN BATISTA;Sim
MG;313810;LASSANCE;;Não
SP;352650;LAVINIA;SECRETARIA MUNICIPAL DE SAUDE DE PIUMHI/MG;Sim
SP;352650;LAVÍNIA;;Não
MG;313820;LAVRAS;SECRETARIA MUNICIPAL DE SAUDE DE LAVRAS/MG;Sim
MG;313820;LAVRAS;;Não
SP;352660;LAVRINHAS;SECRETARIA MUNICIPAL DE SAUDE DE PONTO CHIQUE/MG;Sim
SP;352660;LAVRINHAS;;Não
MG;313830;LEANDRO FERREIRA;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS FORMOSAS/MG;Sim
MG;313830;LEANDRO FERREIRA;;Não
SP;352670;LEME;SECRETARIA MUNICIPAL DE SAUDE DE LEME;Sim
SP;352670;LEME;;Não
MG;313835;LEME DO PRADO;SECRETARIA MUNICIPAL DE SAUDE DE CARBONITA/MG;Sim
MG;313835;LEME DO PRADO;;Não
SP;352680;LENCOIS PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE LENCOIS PAULISTA;Sim
SP;352680;LENÇÓIS PAULISTA;;Não
MG;313840;LEOPOLDINA;SECRETARIA MUNICIPAL DE SAUDE DE LEOPOLDINA/MG;Sim
MG;313840;LEOPOLDINA;;Não
MG;313850;LIBERDADE;;Não
MG;313860;LIMA DUARTE;;Não
SP;352690;LIMEIRA;SECRETARIA MUNICIPAL DE SAUDE DE INDIANOPOLIS/MG;Sim
SP;352690;LIMEIRA;;Não
MG;313862;LIMEIRA DO OESTE;;Não
SP;352700;LINDOIA;SECRETARIA MUNICIPAL DE SAUDE DE BANDEIRA DO SUL/MG;Sim
SP;352700;LINDÓIA;;Não
ES;320320;LINHARES;;Não
SP;352710;LINS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DAS MISSOES/MG;Sim
SP;352710;LINS;;Não
MG;313865;LONTRA;SECRETARIA MUNICIPAL DE SAUDE DE LONTRA/MG;Sim
MG;313865;LONTRA;;Não
SP;352720;LORENA;SECRETARIA MUNICIPAL DE SAUDE DE LORENA - AMBULATORIO DE ESPECIALIDADES I;Sim
SP;352720;LORENA;;Não
SP;352725;LOURDES;SECRETARIA MUNICIPAL DE SAUDE DE DOM SILVERIO/MG;Sim
SP;352725;LOURDES;;Não
SP;352730;LOUVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE LOUVEIRA ;Sim
SP;352730;LOUVEIRA;;Não
SP;352740;LUCELIA;SECRETARIA MUNICIPAL DE SAUDE DE BARIRI - CENTRO DE DIAG E ESPEC DR. JOSE DORLY;Sim
SP;352740;LUCÉLIA;;Não
SP;352750;LUCIANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE LUCIANOPOLIS - UBS LAURO BORGES;Sim
SP;352750;LUCIANÓPOLIS;;Não
SP;352760;LUIS ANTONIO;SECRETARIA MUNICIPAL DE SAUDE DE INHAUMA/MG;Sim
SP;352760;LUÍS ANTÔNIO;;Não
MG;313867;LUISBURGO;;Não
MG;313868;LUISLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE LUISLANDIA/MG;Sim
MG;313868;LUISLÂNDIA;;Não
SP;352770;LUIZIÂNIA;;Não
MG;313870;LUMINÁRIAS;;Não
SP;352780;LUPERCIO;SECRETARIA MUNICIPAL DE SAUDE DE RESPLENDOR/MG;Sim
SP;352780;LUPÉRCIO;;Não
SP;352790;LUTECIA;SECRETARIA MUNICIPAL DE SAUDE DE LUTECIA - UBS ALDINO FIORI;Sim
SP;352790;LUTÉCIA;;Não
MG;313880;LUZ;SECRETARIA MUNICIPAL DE SAUDE DE LUZ/MG;Sim
MG;313880;LUZ;;Não
RJ;330240;MACAÉ;;Não
SP;352800;MACATUBA;SECRETARIA MUNICIPAL DE SAUDE DE BARRINHA;Sim
SP;352800;MACATUBA;;Não
SP;352810;MACAUBAL;SECRETARIA MUNICIPAL DE SAUDE DE MACAUBAL - CS III;Sim
SP;352810;MACAUBAL;;Não
SP;352820;MACEDONIA;SECRETARIA MUNICIPAL DE SAUDE DE MACEDONIA - UBS;Sim
SP;352820;MACEDÔNIA;;Não
