UF;IBGE;Adesão;NOME_MUNICIPIO;ENTIDADE
MG;316830;Sim;TAQUARACU DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE CARDOSO - CS II DR DANILO ALBERTO VICENTE DE MEDEIROS
MG;316840;Não;TARUMIRIM;
MG;316850;Não;TEIXEIRAS;
MG;316860;Sim;TEOFILO OTONI;SECRETARIA MUNICIPAL DE SAUDE DE TEOFILO OTONI/MG
MG;316870;Não;TIMÓTEO;
MG;316880;Sim;TIRADENTES;SECRETARIA MUNICIPAL DE SAUDE DE SUD MENNUCCI - UBS ALEXANDRE SOLFA
MG;316890;Sim;TIROS;SECRETARIA MUNICIPAL DE SAUDE DE PAULA CANDIDO/MG
MG;316900;Sim;TOCANTINS;SECRETARIA MUNICIPAL DE SAUDE DE RUBINEIA - CS III
MG;316905;Sim;TOCOS DO MOJI;SECRETARIA MUNICIPAL DE SAUDE DE PANCAS/ES
MG;316910;Não;TOLEDO;
MG;316920;Não;TOMBOS;
MG;316930;Sim;TRES CORACOES;SECRETARIA MUNICIPAL DE SAUDE DE UNAI/MG
MG;316935;Sim;TRES MARIAS;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE JUSCELINO/MG
MG;316940;Sim;TRES PONTAS;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO PIRES
MG;316950;Não;TUMIRITINGA;
MG;316960;Sim;TUPACIGUARA;SECRETARIA MUNICIPAL DE SAUDE DE TUPACIGUARA/MG
MG;316970;Não;TURMALINA;
MG;316980;Sim;TURVOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE RIO PARDO DE MINAS/MG
MG;316990;Sim;UBA;SECRETARIA MUNICIPAL DE SAUDE DE UBA/MG
MG;317000;Sim;UBAI;SECRETARIA MUNICIPAL DE SAUDE DE FRANCISCO BADARO/MG
MG;317005;Sim;UBAPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE IBITINGA - CS II
MG;317010;Sim;UBERABA;SECRETARIA MUNICIPAL DE SAUDE DE UBERABA/MG
MG;317020;Sim;UBERLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE UBERLANDIA/MG
MG;317030;Sim;UMBURATIBA;SECRETARIA MUNICIPAL DE SAUDE DE UMBURATIBA/MG
MG;317040;Sim;UNAI;SECRETARIA MUNICIPAL DE SAUDE DE BRODOWSKI
MG;317043;Sim;UNIAO DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE UNIAO DE MINAS/MG
MG;317047;Sim;URUANA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE MERIDIANO - UBS
MG;317050;Sim;URUCANIA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DO CAJURU/MG
MG;317052;Sim;URUCUIA;SECRETARIA MUNICIPAL DE SAUDE DE VIRGINIA/MG
MG;317057;Não;VARGEM ALEGRE;
MG;317060;Sim;VARGEM BONITA;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM BONITA/MG
MG;317065;Sim;VARGEM GRANDE DO RIO PARDO;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM GRANDE DO RIO PARDO/MG
MG;317070;Sim;VARGINHA;SECRETARIA MUNICIPAL DE SAUDE DE CLARO DOS POCOES/MG
MG;317075;Sim;VARJAO DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE GABRIEL MONTEIRO - UBS III
MG;317080;Sim;VARZEA DA PALMA;SECRETARIA MUNICIPAL DE SAUDE DE TARABAI - UBS II 
MG;317090;Sim;VARZELANDIA;SECRETARIA MUNICIPAL DE SAUDE DE VARZELANDIA/MG
MG;317100;Sim;VAZANTE;SECRETARIA MUNICIPAL DE SAUDE DE PASSABEM/MG
MG;317103;Sim;VERDELANDIA;SECRETARIA MUNICIPAL DE SAUDE DE VERDELANDIA/MG
MG;317107;Sim;VEREDINHA;SECRETARIA MUNICIPAL DE SAUDE - ESF DE VALENTIM GENTIL
MG;317110;Sim;VERISSIMO;SECRETARIA MUNICIPAL DE SAUDE DE VERISSIMO/MG
MG;317115;Sim;VERMELHO NOVO;SECRETARIA MUNICIPAL DE SAUDE DE MORADA NOVA DE MINAS/MG
MG;317120;Sim;VESPASIANO;SECRETARIA MUNICIPAL DE SAUDE DE VESPASIANO/MG
MG;317130;Sim;VICOSA;SECRETARIA MUNICIPAL DE SAUDE DE VICOSA/MG
MG;317140;Não;VIEIRAS;
MG;317150;Não;MATHIAS LOBATO;
MG;317160;Sim;VIRGEM DA LAPA;SECRETARIA MUNICIPAL DE SAUDE DE ARICANDUVA/MG
MG;317170;Sim;VIRGINIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DA SERRA - CS III AMALIA GOTHARDO MANESCO
MG;317180;Sim;VIRGINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE CAMPOS NOVOS PAULISTA - CS
MG;317190;Não;VIRGOLÂNDIA;
MG;317200;Sim;VISCONDE DO RIO BRANCO;SECRETARIA MUNICIPAL DE SAUDE DE VISCONDE DO RIO BRANCO/MG
MG;317210;Sim;VOLTA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE VOLTA GRANDE/MG
MG;317220;Sim;WENCESLAU BRAZ;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA DO NORTE - UBS MARIA JOSE ALBERTINI GOMES
RJ;330010;Não;ANGRA DOS REIS;
RJ;330015;Não;APERIBÉ;
RJ;330020;Não;ARARUAMA;
RJ;330022;Não;AREAL;
RJ;330023;Não;ARMAÇÃO DOS BÚZIOS;
RJ;330025;Não;ARRAIAL DO CABO;
RJ;330030;Não;BARRA DO PIRAÍ;
RJ;330040;Não;BARRA MANSA;
RJ;330045;Não;BELFORD ROXO;
RJ;330050;Não;BOM JARDIM;
RJ;330060;Não;BOM JESUS DO ITABAPOANA;
RJ;330070;Não;CABO FRIO;
RJ;330080;Não;CACHOEIRAS DE MACACU;
RJ;330090;Não;CAMBUCI;
RJ;330093;Não;CARAPEBUS;
RJ;330095;Não;COMENDADOR LEVY GASPARIAN;
RJ;330100;Não;CAMPOS DOS GOYTACAZES;
RJ;330110;Não;CANTAGALO;
RJ;330115;Não;CARDOSO MOREIRA;
RJ;330120;Não;CARMO;
RJ;330130;Não;CASIMIRO DE ABREU;
RJ;330140;Não;CONCEIÇÃO DE MACABU;
RJ;330150;Não;CORDEIRO;
RJ;330160;Não;DUAS BARRAS;
RJ;330170;Não;DUQUE DE CAXIAS;
RJ;330180;Não;ENGENHEIRO PAULO DE FRONTIN;
RJ;330185;Não;GUAPIMIRIM;
RJ;330187;Não;IGUABA GRANDE;
RJ;330190;Não;ITABORAÍ;
RJ;330200;Não;ITAGUAÍ;
RJ;330205;Não;ITALVA;
RJ;330210;Não;ITAOCARA;
RJ;330220;Não;ITAPERUNA;
RJ;330225;Não;ITATIAIA;
RJ;330227;Não;JAPERI;
RJ;330230;Não;LAJE DO MURIAÉ;
RJ;330240;Não;MACAÉ;
RJ;330245;Não;MACUCO;
RJ;330250;Não;MAGÉ;
RJ;330260;Não;MANGARATIBA;
RJ;330270;Sim;MARICA;SECRETARIA MUNICIPAL DE SAUDE DE COIMBRA/MG
RJ;330280;Não;MENDES;
RJ;330285;Não;MESQUITA;
RJ;330290;Não;MIGUEL PEREIRA;
RJ;330300;Não;MIRACEMA;
RJ;330310;Não;NATIVIDADE;
RJ;330320;Não;NILÓPOLIS;
RJ;330330;Não;NITERÓI;
RJ;330340;Não;NOVA FRIBURGO;
RJ;330350;Não;NOVA IGUAÇU;
RJ;330360;Não;PARACAMBI;
RJ;330370;Não;PARAÍBA DO SUL;
RJ;330380;Não;PARATY;
RJ;330385;Não;PATY DO ALFERES;
RJ;330390;Não;PETRÓPOLIS;
RJ;330395;Não;PINHEIRAL;
RJ;330400;Não;PIRAÍ;
RJ;330410;Não;PORCIÚNCULA;
RJ;330411;Não;PORTO REAL;
RJ;330412;Não;QUATIS;
RJ;330414;Não;QUEIMADOS;
RJ;330415;Não;QUISSAMÃ;
RJ;330420;Não;RESENDE;
RJ;330430;Não;RIO BONITO;
RJ;330440;Não;RIO CLARO;
RJ;330450;Não;RIO DAS FLORES;
RJ;330452;Não;RIO DAS OSTRAS;
RJ;330455;Não;RIO DE JANEIRO;
RJ;330460;Não;SANTA MARIA MADALENA;
RJ;330470;Não;SANTO ANTÔNIO DE PÁDUA;
RJ;330475;Não;SÃO FRANCISCO DE ITABAPOANA;
RJ;330480;Não;SÃO FIDÉLIS;
RJ;330490;Sim;SAO GONCALO;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO/RJ
RJ;330500;Não;SÃO JOÃO DA BARRA;
RJ;330510;Não;SÃO JOÃO DE MERITI;
RJ;330513;Não;SÃO JOSÉ DE UBÁ;
RJ;330515;Não;SÃO JOSÉ DO VALE DO RIO PRETO;
RJ;330520;Não;SÃO PEDRO DA ALDEIA;
RJ;330530;Não;SÃO SEBASTIÃO DO ALTO;
RJ;330540;Não;SAPUCAIA;
RJ;330550;Não;SAQUAREMA;
RJ;330555;Não;SEROPÉDICA;
RJ;330560;Não;SILVA JARDIM;
RJ;330570;Não;SUMIDOURO;
RJ;330575;Não;TANGUÁ;
RJ;330580;Não;TERESÓPOLIS;
RJ;330590;Não;TRAJANO DE MORAES;
RJ;330600;Não;TRÊS RIOS;
RJ;330610;Não;VALENÇA;
RJ;330615;Não;VARRE-SAI;
RJ;330620;Não;VASSOURAS;
RJ;330630;Não;VOLTA REDONDA;
SP;350010;Sim;ADAMANTINA;SECRETARIA MUNICIPAL DE SAUDE DE ADAMANTINA
SP;350020;Sim;ADOLFO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA GERTRUDES - POLICLINICA MANOEL WENDELL
SP;350030;Sim;AGUAI;SECRETARIA MUNICIPAL DE SAUDE DE AGUAI
SP;350040;Sim;AGUAS DA PRATA;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS DA PRATA - UIS LEOPOLDO DE ARAUJO
SP;350050;Sim;AGUAS DE LINDOIA;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS DE LINDOIA
SP;350055;Sim;AGUAS DE SANTA BARBARA;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS DE SANTA BARBARA - UBS
SP;350060;Sim;AGUAS DE SAO PEDRO;SECRETARIA MUNICIPAL DE SAUDE DE IRAPUA - UBS MARIO EVARISTO TADEI
SP;350070;Sim;AGUDOS;SECRETARIA MUNICIPAL DE SAUDE AGUDOS - CS II DR JACOB CASSEB
SP;350075;Sim;ALAMBARI;SECRETARIA MUNICIPAL DE SAUDE DE ALAMBARI - UBS CENTRAL
SP;350080;Sim;ALFREDO MARCONDES;SECRETARIA MUNICIPAL DE SAUDE DE SETUBINHA/MG
SP;350090;Sim;ALTAIR;SECRETARIA MUNICIPAL DE SAUDE DE ALTAIR - ESF JOAO GONCALVES
SP;350100;Sim;ALTINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE CANA VERDE/MG
SP;350110;Sim;ALTO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DA LAGOA/MG
SP;350115;Não;ALUMÍNIO;
SP;350120;Sim;ALVARES FLORENCE;SECRETARIA MUNICIPAL DE SAUDE DE ALVARES FLORENCE - CS NELSON DO VALLE
SP;350130;Sim;ALVARES MACHADO;SECRETARIA MUNICIPAL DE SAUDE DE ALVARES MACHADO
SP;350140;Sim;ALVARO DE CARVALHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO RIO PARDO - CS I DEPUTADO EDUARDO VICENTE NASSER
SP;350150;Sim;ALVINLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE GRUPIARA/MG
SP;350160;Sim;AMERICANA;SECRETARIA MUNICIPAL DE SAUDE DE AMERICANA
SP;350170;Sim;AMERICO BRASILIENSE;SECRETARIA MUNICIPAL DE SAUDE DE AMERICO BRASILIENSE
SP;350180;Sim;AMERICO DE CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE AMERICO DE CAMPOS - CS III
SP;350190;Sim;AMPARO;SECRETARIA MUNICIPAL DE SAUDE DE AMPARO 
SP;350200;Não;ANALÂNDIA;
SP;350210;Sim;ANDRADINA;SECRETARIA MUNICIPAL DE SAUDE DE ANDRADINA
SP;350220;Sim;ANGATUBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAIPE/MG
SP;350230;Sim;ANHEMBI;SECRETARIA MUNICIPAL DE SAUDE DE ANHEMBI - UMS 
SP;350240;Sim;ANHUMAS;SECRETARIA MUNICIPAL DE SAUDE DE ANHUMAS - UBS MARINA CEOLIM LOPES
SP;350250;Sim;APARECIDA;SECRETARIA MUNICIPAL DE SAUDE DE MALACACHETA/MG
SP;350260;Sim;APARECIDA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE APARECIDA DOESTE - CS II
SP;350270;Não;APIAÍ;
SP;350275;Sim;ARACARIGUAMA;SECRETARIA MUNICIPAL DE SAUDE DE ARACARIGUAMA
SP;350280;Sim;ARACATUBA;SECRETARIA MUNICIPAL DE SAUDE DE ARACATUBA
SP;350290;Sim;ARACOIABA DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE ARACOIABA DA SERRA - UMS
SP;350300;Sim;ARAMINA;SECRETARIA MUNICIPAL DE SAUDE DE JACUPIRANGA - DEPARTAMENTO
SP;350310;Sim;ARANDU;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO GOIABAL/MG
SP;350315;Sim;ARAPEI;SECRETARIA MUNICIPAL DE SAUDE DE PAVAO/MG
SP;350320;Sim;ARARAQUARA;SECRETARIA MUNICIPAL DE SAUDE DE ARARAQUARA 
SP;350330;Sim;ARARAS;SECRETARIA MUNICIPAL DE SAUDE DE ARARAS -  CDI
SP;350335;Sim;ARCO-IRIS;SECRETARIA MUNICIPAL DE SAUDE DE CANITAR - CS III DE CANITAR
SP;350340;Sim;AREALVA;SECRETARIA MUNICIPAL DE SAUDE DE TAUBATE
SP;350350;Sim;AREIAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DOS CAMPOS/SP
SP;350360;Sim;AREIOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE AREIOPOLIS - UMS OLIVIO CANAVESI
SP;350370;Sim;ARIRANHA;SECRETARIA MUNICIPAL DE SAUDE DE ARIRANHA - CS DR MIGUEL HERNANDEZ
SP;350380;Sim;ARTUR NOGUEIRA;SECRETARIA MUNICIPAL DE SAUDE DE ARTUR NOGUEIRA - DEPARTAMENTO
SP;350390;Sim;ARUJA;SECRETARIA MUNICIPAL DE SAUDE DE ARUJA
SP;350395;Sim;ASPASIA;SECRETARIA MUNICIPAL DE SAUDE DE MIRA ESTRELA - UBS
SP;350400;Sim;ASSIS;SECRETARIA MUNICIPAL DE SAUDE DE ASSIS - CEADIM 
SP;350410;Sim;ATIBAIA;SECRETARIA MUNICIPAL DE SAUDE DE ATIBAIA
SP;350420;Sim;AURIFLAMA;SECRETARIA MUNICIPAL DE SAUDE DE AURIFLAMA - UBS
SP;350430;Sim;AVAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DA VARGINHA/MG
SP;350440;Sim;AVANHANDAVA;SECRETARIA MUNICIPAL DE SAUDE DE CABRALIA PAULISTA
SP;350450;Sim;AVARE;SECRETARIA MUNICIPAL DE SAUDE DE AVARE
SP;350460;Sim;BADY BASSITT;SECRETARIA MUNICIPAL DE SAUDE DE PIRASSUNUNGA
SP;350470;Sim;BALBINOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO TURVO - CS III SAO PEDRO DO TURVO DR FRANCISCO ANTONIO
SP;350480;Sim;BALSAMO;SECRETARIA MUNICIPAL DE SAUDE DE BALSAMO - CS III DRº JUSCELINO MANSO VIEIRA
SP;350490;Sim;BANANAL;SECRETARIA MUNICIPAL DE SAUDE DE BANANAL - UNIDADE MISTA DE SAUDE MONS CID FRANCA SANTOS
SP;350500;Sim;BARAO DE ANTONINA;SECRETARIA MUNICIPAL DE SAUDE DE BARAO DE ANTONINA - CS
SP;350510;Sim;BARBOSA;SECRETARIA MUNICIPAL DE SAUDE DE BONITO DE MINAS/MG
SP;350520;Sim;BARIRI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO ORIENTE/MG
SP;350530;Sim;BARRA BONITA;SECRETARIA MUNICIPAL DE SAUDE DE BARRA BONITA
SP;350535;Sim;BARRA DO CHAPEU;SECRETARIA MUNICIPAL DE SAUDE DE BARRA DO CHAPEU - ESF DE BARRA DO CHAPEU BARRA DO CHAPEU
SP;350540;Não;BARRA DO TURVO;
SP;350550;Sim;BARRETOS;SECRETARIA MUNICIPAL DE SAUDE DE CATAS ALTA/MG
SP;350560;Sim;BARRINHA;SECRETARIA MUNICIPAL DE SAUDE DE JERIQUARA - CS III JOAO ALVES COSTA
SP;350570;Sim;BARUERI;SECRETARIA MUNICIPAL DE SAUDE DE BARUERI
SP;350580;Sim;BASTOS;SECRETARIA MUNICIPAL DE SAUDE DE BASTOS
SP;350590;Sim;BATATAIS;SECRETARIA MUNICIPAL DE SAUDE DE ITACARAMBI/MG
SP;350600;Sim;BAURU;SECRETARIA MUNICIPAL DE SAUDE DE MONTE SANTO DE MINAS/MG
SP;350610;Sim;BEBEDOURO;SECRETARIA MUNICIPAL DE SAUDE DE BEBEDOURO
SP;350620;Sim;BENTO DE ABREU;SECRETARIA MUNICIPAL DE SAUDE DE BENTO DE ABREU - UBS III DR JOSE ROSSETO
SP;350630;Sim;BERNARDINO DE CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE BERNARDINO DE CAMPOS - USF PEROLA DO PLANALTO
SP;350635;Sim;BERTIOGA;SECRETARIA MUNICIPAL DE SAUDE DE BERTIOGA
SP;350640;Sim;BILAC;SECRETARIA MUNICIPAL DE SAUDE DE BILAC - UBS PREF PEDRO ALVO BOTINI
SP;350650;Sim;BIRIGUI;SECRETARIA MUNICIPAL DE SAUDE DE BIRIGUI
SP;350660;Sim;BIRITIBA-MIRIM;SECRETARIA MUNICIPAL DE SAUDE DE BIRITIBA MIRIM
SP;350670;Sim;BOA ESPERANCA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE BOA ESPERANCA DO SUL
SP;350680;Sim;BOCAINA;SECRETARIA MUNICIPAL DE SAUDE DE BOCAINA - CS III DR HELIO INFORZATO
SP;350690;Sim;BOFETE;SECRETARIA MUNICIPAL DE SAUDE DE BORA - CS DE BORA
SP;350700;Sim;BOITUVA;SECRETARIA MUNICIPAL DE SAUDE DE BOITUVA
SP;350710;Sim;BOM JESUS DOS PERDOES;SECRETARIA MUNICIPAL DE SAUDE DE BOM JESUS DOS PERDOES
SP;350715;Sim;BOM SUCESSO DE ITARARE;SECRETARIA MUNICIPAL DE SAUDE DE BUENO BRANDAO/MG
SP;350720;Sim;BORA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA DO TUGURIO/MG
SP;350730;Sim;BORACEIA;SECRETARIA MUNICIPAL DE SAUDE DE VIRADOURO - US DR. PHEBO DE OLIVEIRA ROGE FERREIRA
SP;350740;Sim;BORBOREMA;SECRETARIA MUNICIPAL DE SAUDE DE BORBOREMA - CS III DE BORBOREMA
SP;350745;Sim;BOREBI;SECRETARIA MUNICIPAL DE SAUDE DE BOREBI - US JOAO RAPOSO DOS REIS
SP;350750;Sim;BOTUCATU;SECRETARIA MUNICIPAL DE SAUDE DE BOTUCATU 
SP;350760;Sim;BRAGANCA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE BRAGANCA PAULISTA - CMRF
SP;350770;Sim;BRAUNA;SECRETARIA MUNICIPAL DE SAUDE DE BRAUNA - UBS III
SP;350775;Sim;BREJO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE SERRANOPOLIS DE MINAS/MG
SP;350780;Sim;BRODOWSKI;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPORA/MG
SP;350790;Sim;BROTAS;SECRETARIA MUNICIPAL DE SAUDE DE BROTAS
SP;350800;Sim;BURI;SECRETARIA MUNICIPAL DE SAUDE DE TRES CORACOES/MG
SP;350810;Sim;BURITAMA;SECRETARIA MUNICIPAL DE SAUDE DE PORANGABA
SP;350820;Sim;BURITIZAL;SECRETARIA MUNICIPAL DE SAUDE DE PACAEMBU - CENTRO DE SAUDE II DE PACAEMBU
SP;350830;Sim;CABRALIA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE HORTOLANDIA
SP;350840;Sim;CABREUVA;SECRETARIA MUNICIPAL DE SAUDE DE CABREUVA
SP;350850;Sim;CACAPAVA;SECRETARIA MUNICIPAL DE SAUDE DE CACAPAVA - CEADIM 
SP;350860;Sim;CACHOEIRA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRA PAULISTA 
SP;350870;Sim;CACONDE;SECRETARIA MUNICIPAL DE SAUDE DE TRES PONTAS/MG
SP;350880;Sim;CAFELANDIA;SECRETARIA MUNICIPAL DE SAUDE DE MIRADOURO/MG
SP;350890;Não;CAIABU;
SP;350900;Sim;CAIEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE TUIUTI - CS PADRE CESAR CORNEO
SP;350910;Sim;CAIUA;SECRETARIA MUNICIPAL DE SAUDE DE JABOTICABAL
SP;350920;Sim;CAJAMAR;SECRETARIA MUNICIPAL DE SAUDE DE SARAPUI - UM 
SP;350925;Sim;CAJATI;SECRETARIA MUNICIPAL DE SAUDE DE CAJATI
SP;350930;Sim;CAJOBI;SECRETARIA MUNICIPAL DE SAUDE DE CAJOBI - CS
SP;350940;Sim;CAJURU;SECRETARIA MUNICIPAL DE SAUDE DE CAJURU - CSII CENTRO DE SAUDE DE CAJURU
SP;350945;Sim;CAMPINA DO MONTE ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE FORMOSO/MG
SP;350950;Sim;CAMPINAS;SECRETARIA MUNICIPAL DE SAUDE DE ELOI MENDES/MG
SP;350960;Sim;CAMPO LIMPO PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPO LIMPO PAULISTA - UNIDADE DE VIGILANCIA EM SAUDE
SP;350970;Sim;CAMPOS DO JORDAO;SECRETARIA MUNICIPAL DE SAUDE DE CAMPOS DO JORDAO - CENTRAL MUNICIPAL SALA DE VACINA
SP;350980;Sim;CAMPOS NOVOS PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE PEDREIRA
SP;350990;Sim;CANANEIA;SECRETARIA MUNICIPAL DE SAUDE DE CANANEIA - DEPARTAMENTO
SP;350995;Não;CANAS;
SP;351000;Sim;CANDIDO MOTA;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS VERMELHAS/MG
SP;351010;Sim;CANDIDO RODRIGUES;SECRETARIA MUNICIPAL DE SAUDE DE CANDIDO RODRIGUES
SP;351015;Sim;CANITAR;SECRETARIA MUNICIPAL DE SAUDE DE SANTA HELENA DE MINAS/MG
SP;351020;Sim;CAPAO BONITO;SECRETARIA MUNICIPAL DE SAUDE DE CAPAO BONITO
SP;351030;Sim;CAPELA DO ALTO;SECRETARIA MUNICIPAL DE SAUDE DE CAPELA DO ALTO
SP;351040;Sim;CAPIVARI;SECRETARIA MUNICIPAL DE SAUDE DE MANGA/MG
SP;351050;Sim;CARAGUATATUBA;SECRETARIA MUNICIPAL DE SAUDE DE SAO MATEUS/ES
SP;351060;Sim;CARAPICUIBA;SECRETARIA MUNICIPAL DE SAUDE DE LAVINIA - UBS DR JURACY AZEVEDO CARVALHO
SP;351070;Sim;CARDOSO;SECRETARIA MUNICIPAL DE SAUDE DE VAZANTE/MG
SP;351080;Sim;CASA BRANCA;SECRETARIA MUNICIPAL DE SAUDE DE CASA BRANCA - CENTRO DE SAUDE POLICLINICA
SP;351090;Sim;CASSIA DOS COQUEIROS;SECRETARIA MUNICIPAL DE SAUDE DE CHAPADA GAUCHA/MG
SP;351100;Sim;CASTILHO;SECRETARIA MUNICIPAL DE SAUDE DE CASTILHO - CIS DR SERAFIM JUSTO
SP;351110;Sim;CATANDUVA;SECRETARIA MUNICIPAL DE SAUDE DE CATANDUVA
SP;351120;Sim;CATIGUA;SECRETARIA MUNICIPAL DE SAUDE DE CATIGUA - UBS HELIO REIS RAMIRES
SP;351130;Sim;CEDRAL;SECRETARIA MUNICIPAL DE SAUDE DE CEDRAL - UBSF DR. BENITO MALZONE
SP;351140;Sim;CERQUEIRA CESAR;SECRETARIA MUNICIPAL DE SAUDE DE CERQUEIRA CESAR
SP;351150;Sim;CERQUILHO;SECRETARIA MUNICIPAL DE SAUDE DE BONFIM/MG
SP;351160;Sim;CESARIO LANGE;SECRETARIA MUNICIPAL DE SAUDE DE CESARIO LANGE - UBS LAZARO MENDES CASTANHO
SP;351170;Sim;CHARQUEADA;SECRETARIA MUNICIPAL DE SAUDE DE CHARQUEADA - CS II
SP;351190;Sim;CLEMENTINA;SECRETARIA MUNICIPAL DE SAUDE DE CLEMENTINA - CS III
SP;351200;Sim;COLINA;SECRETARIA MUNICIPAL DE SAUDE DE VERMELHO NOVO/MG
SP;351210;Sim;COLOMBIA;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA DALVA/MG
SP;351220;Sim;CONCHAL;SECRETARIA MUNICIPAL DE SAUDE DE DIVINO DE SAO LOURENCO/ES
SP;351230;Sim;CONCHAS;SECRETARIA MUNICIPAL DE SAUDE DE CUNHA - CS DR DAHER PEDRO 
SP;351240;Sim;CORDEIROPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE CORDISLANDIA/MG
SP;351250;Sim;COROADOS;SECRETARIA MUNICIPAL DE SAUDE DE COROADOS - UBSF
SP;351260;Sim;CORONEL MACEDO;SECRETARIA MUNICIPAL DE SAUDE DE CAETE/MG
SP;351270;Sim;CORUMBATAI;SECRETARIA MUNICIPAL DE SAUDE DE PALMOPOLIS/MG
SP;351280;Sim;COSMOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE COSMOPOLIS
SP;351290;Sim;COSMORAMA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA PORTEIRINHA/MG
SP;351300;Sim;COTIA;SECRETARIA MUNICIPAL DE SAUDE DE COTIA
SP;351310;Sim;CRAVINHOS;SECRETARIA MUNICIPAL DE SAUDE DE DOM BOSCO/MG
SP;351320;Sim;CRISTAIS PAULISTA;SECRETARIA MUNICIPAL DE SAUDE CAPIVARI - CS DR MARIO  DIAS DE AGUIAR
SP;351330;Sim;CRUZALIA;SECRETARIA MUNICIPAL DE SAUDE DE CRUZALIA - UBS 
SP;351340;Sim;CRUZEIRO;SECRETARIA MUNICIPAL DE SAUDE DE PARANAPUA - UBS/ESF JOAO MARCOS DE CARVALHO RODRIGUES
SP;351350;Sim;CUBATAO;SECRETARIA MUNICIPAL DE SAUDE DE BONFINOPOLIS DE MINAS/MG
SP;351360;Sim;CUNHA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LEOPOLDINA/ES
SP;351370;Sim;DESCALVADO;SECRETARIA MUNICIPAL DE SAUDE DE DESCALVADO - CENTRO DE SAUDE VITAL BRASIL DESCALVADO 
SP;351380;Sim;DIADEMA;SECRETARIA MUNICIPAL DE SAUDE DE DIADEMA - CENTRAL DE ABASTECIMENTO DA REDE DE FRIO
SP;351385;Sim;DIRCE REIS;SECRETARIA MUNICIPAL DE SAUDE DE DIRCE REIS - UBS ARI FERREIRA DA SILVA
SP;351390;Sim;DIVINOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE DIVINOLANDIA - CS III 
SP;351400;Sim;DOBRADA;SECRETARIA MUNICIPAL DE SAUDE DE DOBRADA - CENTRO DE SAUDE III DOBRADA
SP;351410;Sim;DOIS CORREGOS;SECRETARIA MUNICIPAL DE SAUDE DE CONCHAS
